"vehicle_type","state_abb","year_of_manufacture","no_vehicles"
"Campervans","ACT","2017",24
"Campervans","ACT","2018",21
"Campervans","ACT","2019",23
"Campervans","ACT","2020",17
"Campervans","ACT","2021",24
"Campervans","ACT","2022",27
"Campervans","ACT","2023",25
"Light buses","NSW","1961",3
"Light buses","NSW","1972",3
"Light buses","NSW","1979",3
"Light buses","NSW","1982",3
"Light buses","NSW","1984",6
"Light buses","NSW","1986",5
"Light buses","NSW","1987",3
"Light buses","NSW","1988",14
"Light buses","NSW","1989",17
"Light buses","NSW","1990",13
"Light buses","NSW","1991",27
"Light buses","NSW","1992",19
"Light buses","NSW","1993",31
"Light buses","NSW","1994",49
"Light buses","NSW","1995",59
"Light buses","NSW","1996",57
"Light buses","NSW","1997",67
"Light buses","NSW","1998",86
"Light buses","NSW","1999",100
"Light buses","NSW","2000",174
"Light buses","NSW","2001",93
"Light buses","NSW","2002",144
"Light buses","NSW","2003",204
"Light buses","NSW","2004",147
"Light buses","NSW","2005",459
"Light buses","NSW","2006",524
"Light buses","NSW","2007",509
"Light buses","NSW","2008",839
"Light buses","NSW","2009",535
"Light buses","NSW","2010",590
"Light buses","NSW","2011",797
"Light buses","NSW","2012",527
"Light buses","NSW","2013",527
"Light buses","NSW","2014",717
"Light buses","NSW","2015",695
"Light buses","NSW","2016",620
"Light buses","NSW","2017",603
"Light buses","NSW","2018",633
"Light buses","NSW","2019",682
"Light buses","NSW","2020",440
"Light buses","NSW","2021",802
"Light buses","NSW","2022",426
"Light buses","NSW","2023",573
"Light buses","Vic","1924",3
"Light buses","Vic","1955",3
"Light buses","Vic","1967",3
"Light buses","Vic","1968",3
"Light buses","Vic","1970",3
"Light buses","Vic","1974",3
"Light buses","Vic","1976",3
"Light buses","Vic","1977",3
"Light buses","Vic","1980",5
"Light buses","Vic","1981",6
"Light buses","Vic","1982",18
"Light buses","Vic","1983",11
"Light buses","Vic","1984",27
"Light buses","Vic","1985",25
"Light buses","Vic","1986",24
"Light buses","Vic","1987",27
"Light buses","Vic","1988",40
"Light buses","Vic","1989",30
"Light buses","Vic","1990",47
"Light buses","Vic","1991",53
"Light buses","Vic","1992",55
"Light buses","Vic","1993",71
"Light buses","Vic","1994",90
"Light buses","Vic","1995",90
"Light buses","Vic","1996",92
"Light buses","Vic","1997",129
"Light buses","Vic","1998",129
"Light buses","Vic","1999",145
"Light buses","Vic","2000",197
"Light buses","Vic","2001",122
"Light buses","Vic","2002",143
"Light buses","Vic","2003",131
"Light buses","Vic","2004",118
"Light buses","Vic","2005",365
"Light buses","Vic","2006",433
"Light buses","Vic","2007",367
"Light buses","Vic","2008",556
"Light buses","Vic","2009",431
"Light buses","Vic","2010",488
"Light buses","Vic","2011",712
"Light buses","Vic","2012",369
"Light buses","Vic","2013",382
"Light buses","Vic","2014",494
"Light buses","Vic","2015",508
"Light buses","Vic","2016",528
"Light buses","Vic","2017",514
"Light buses","Vic","2018",665
"Light buses","Vic","2019",626
"Light buses","Vic","2020",259
"Light buses","Vic","2021",410
"Light buses","Vic","2022",327
"Light buses","Vic","2023",255
"Light buses","Qld","1917",3
"Light buses","Qld","1957",3
"Light buses","Qld","1961",3
"Light buses","Qld","1968",3
"Light buses","Qld","1970",3
"Light buses","Qld","1972",3
"Light buses","Qld","1979",6
"Light buses","Qld","1980",7
"Light buses","Qld","1981",12
"Light buses","Qld","1982",11
"Light buses","Qld","1983",13
"Light buses","Qld","1984",19
"Light buses","Qld","1985",27
"Light buses","Qld","1986",23
"Light buses","Qld","1987",30
"Light buses","Qld","1988",48
"Light buses","Qld","1989",37
"Light buses","Qld","1990",46
"Light buses","Qld","1991",56
"Light buses","Qld","1992",69
"Light buses","Qld","1993",69
"Light buses","Qld","1994",92
"Light buses","Qld","1995",91
"Light buses","Qld","1996",81
"Light buses","Qld","1997",105
"Light buses","Qld","1998",120
"Light buses","Qld","1999",153
"Light buses","Qld","2000",176
"Light buses","Qld","2001",156
"Light buses","Qld","2002",167
"Light buses","Qld","2003",223
"Light buses","Qld","2004",181
"Light buses","Qld","2005",420
"Light buses","Qld","2006",524
"Light buses","Qld","2007",509
"Light buses","Qld","2008",716
"Light buses","Qld","2009",333
"Light buses","Qld","2010",493
"Light buses","Qld","2011",624
"Light buses","Qld","2012",506
"Light buses","Qld","2013",486
"Light buses","Qld","2014",668
"Light buses","Qld","2015",565
"Light buses","Qld","2016",538
"Light buses","Qld","2017",616
"Light buses","Qld","2018",595
"Light buses","Qld","2019",525
"Light buses","Qld","2020",475
"Light buses","Qld","2021",777
"Light buses","Qld","2022",689
"Light buses","Qld","2023",693
"Light buses","SA","1936",3
"Light buses","SA","1961",3
"Light buses","SA","1972",3
"Light buses","SA","1978",3
"Light buses","SA","1984",5
"Light buses","SA","1985",10
"Light buses","SA","1986",5
"Light buses","SA","1987",3
"Light buses","SA","1988",15
"Light buses","SA","1989",7
"Light buses","SA","1990",13
"Light buses","SA","1991",10
"Light buses","SA","1992",15
"Light buses","SA","1993",25
"Light buses","SA","1994",40
"Light buses","SA","1995",28
"Light buses","SA","1996",36
"Light buses","SA","1997",40
"Light buses","SA","1998",59
"Light buses","SA","1999",47
"Light buses","SA","2000",49
"Light buses","SA","2001",30
"Light buses","SA","2002",54
"Light buses","SA","2003",75
"Light buses","SA","2004",45
"Light buses","SA","2005",109
"Light buses","SA","2006",116
"Light buses","SA","2007",115
"Light buses","SA","2008",148
"Light buses","SA","2009",89
"Light buses","SA","2010",90
"Light buses","SA","2011",149
"Light buses","SA","2012",101
"Light buses","SA","2013",101
"Light buses","SA","2014",174
"Light buses","SA","2015",147
"Light buses","SA","2016",115
"Light buses","SA","2017",184
"Light buses","SA","2018",133
"Light buses","SA","2019",202
"Light buses","SA","2020",112
"Light buses","SA","2021",198
"Light buses","SA","2022",226
"Light buses","SA","2023",170
"Light buses","WA","1928",3
"Light buses","WA","1930",4
"Light buses","WA","1931",3
"Light buses","WA","1957",3
"Light buses","WA","1962",3
"Light buses","WA","1964",3
"Light buses","WA","1966",4
"Light buses","WA","1967",3
"Light buses","WA","1970",3
"Light buses","WA","1971",4
"Light buses","WA","1972",3
"Light buses","WA","1974",4
"Light buses","WA","1975",13
"Light buses","WA","1976",5
"Light buses","WA","1977",7
"Light buses","WA","1978",3
"Light buses","WA","1979",3
"Light buses","WA","1980",5
"Light buses","WA","1981",5
"Light buses","WA","1982",5
"Light buses","WA","1983",5
"Light buses","WA","1984",12
"Light buses","WA","1985",14
"Light buses","WA","1986",11
"Light buses","WA","1987",15
"Light buses","WA","1988",30
"Light buses","WA","1989",42
"Light buses","WA","1990",54
"Light buses","WA","1991",84
"Light buses","WA","1992",74
"Light buses","WA","1993",32
"Light buses","WA","1994",49
"Light buses","WA","1995",41
"Light buses","WA","1996",45
"Light buses","WA","1997",48
"Light buses","WA","1998",63
"Light buses","WA","1999",86
"Light buses","WA","2000",121
"Light buses","WA","2001",99
"Light buses","WA","2002",136
"Light buses","WA","2003",168
"Light buses","WA","2004",137
"Light buses","WA","2005",238
"Light buses","WA","2006",284
"Light buses","WA","2007",243
"Light buses","WA","2008",476
"Light buses","WA","2009",298
"Light buses","WA","2010",437
"Light buses","WA","2011",459
"Light buses","WA","2012",518
"Light buses","WA","2013",313
"Light buses","WA","2014",411
"Light buses","WA","2015",349
"Light buses","WA","2016",251
"Light buses","WA","2017",311
"Light buses","WA","2018",479
"Light buses","WA","2019",482
"Light buses","WA","2020",494
"Light buses","WA","2021",672
"Light buses","WA","2022",375
"Light buses","WA","2023",470
"Light buses","Tas","1927",3
"Light buses","Tas","1974",3
"Light buses","Tas","1979",3
"Light buses","Tas","1981",3
"Light buses","Tas","1982",4
"Light buses","Tas","1983",3
"Light buses","Tas","1984",5
"Light buses","Tas","1985",10
"Light buses","Tas","1986",4
"Light buses","Tas","1987",6
"Light buses","Tas","1988",10
"Light buses","Tas","1989",8
"Light buses","Tas","1990",15
"Light buses","Tas","1991",10
"Light buses","Tas","1992",22
"Light buses","Tas","1993",13
"Light buses","Tas","1994",22
"Light buses","Tas","1995",17
"Light buses","Tas","1996",15
"Light buses","Tas","1997",17
"Light buses","Tas","1998",33
"Light buses","Tas","1999",23
"Light buses","Tas","2000",47
"Light buses","Tas","2001",21
"Light buses","Tas","2002",29
"Light buses","Tas","2003",46
"Light buses","Tas","2004",25
"Light buses","Tas","2005",59
"Light buses","Tas","2006",58
"Light buses","Tas","2007",49
"Light buses","Tas","2008",57
"Light buses","Tas","2009",44
"Light buses","Tas","2010",53
"Light buses","Tas","2011",54
"Light buses","Tas","2012",49
"Light buses","Tas","2013",54
"Light buses","Tas","2014",55
"Light buses","Tas","2015",86
"Light buses","Tas","2016",60
"Light buses","Tas","2017",39
"Light buses","Tas","2018",50
"Light buses","Tas","2019",70
"Light buses","Tas","2020",29
"Light buses","Tas","2021",84
"Light buses","Tas","2022",40
"Light buses","Tas","2023",52
"Light buses","NT","1986",3
"Light buses","NT","1988",4
"Light buses","NT","1989",3
"Light buses","NT","1991",4
"Light buses","NT","1993",6
"Light buses","NT","1994",4
"Light buses","NT","1995",5
"Light buses","NT","1996",3
"Light buses","NT","1997",3
"Light buses","NT","1998",6
"Light buses","NT","1999",10
"Light buses","NT","2000",16
"Light buses","NT","2001",4
"Light buses","NT","2002",7
"Light buses","NT","2003",8
"Light buses","NT","2004",13
"Light buses","NT","2005",50
"Light buses","NT","2006",89
"Light buses","NT","2007",41
"Light buses","NT","2008",84
"Light buses","NT","2009",49
"Light buses","NT","2010",68
"Light buses","NT","2011",124
"Light buses","NT","2012",88
"Light buses","NT","2013",66
"Light buses","NT","2014",94
"Light buses","NT","2015",63
"Light buses","NT","2016",87
"Light buses","NT","2017",91
"Light buses","NT","2018",119
"Light buses","NT","2019",95
"Light buses","NT","2020",115
"Light buses","NT","2021",180
"Light buses","NT","2022",147
"Light buses","NT","2023",125
"Light buses","ACT","1982",3
"Light buses","ACT","1990",4
"Light buses","ACT","1991",3
"Light buses","ACT","1992",3
"Light buses","ACT","1993",3
"Light buses","ACT","1994",3
"Light buses","ACT","1995",5
"Light buses","ACT","1997",4
"Light buses","ACT","1998",3
"Light buses","ACT","1999",3
"Light buses","ACT","2000",11
"Light buses","ACT","2002",4
"Light buses","ACT","2003",3
"Light buses","ACT","2004",8
"Light buses","ACT","2005",13
"Light buses","ACT","2006",9
"Light buses","ACT","2007",10
"Light buses","ACT","2008",32
"Light buses","ACT","2009",8
"Light buses","ACT","2010",13
"Light buses","ACT","2011",21
"Light buses","ACT","2012",17
"Light buses","ACT","2013",9
"Light buses","ACT","2014",21
"Light buses","ACT","2015",17
"Light buses","ACT","2016",20
"Light buses","ACT","2017",30
"Light buses","ACT","2018",21
"Light buses","ACT","2019",41
"Light buses","ACT","2020",20
"Light buses","ACT","2021",21
"Light buses","ACT","2022",12
"Light buses","ACT","2023",19
"Heavy buses","NSW","1954",3
"Heavy buses","NSW","1965",3
"Heavy buses","NSW","1966",3
"Heavy buses","NSW","1970",3
"Heavy buses","NSW","1972",3
"Heavy buses","NSW","1977",3
"Heavy buses","NSW","1978",4
"Heavy buses","NSW","1980",3
"Heavy buses","NSW","1981",4
"Heavy buses","NSW","1982",3
"Heavy buses","NSW","1984",11
"Heavy buses","NSW","1985",12
"Heavy buses","NSW","1986",20
"Heavy buses","NSW","1987",12
"Heavy buses","NSW","1988",34
"Heavy buses","NSW","1989",36
"Heavy buses","NSW","1990",37
"Heavy buses","NSW","1991",47
"Heavy buses","NSW","1992",65
"Heavy buses","NSW","1993",67
"Heavy buses","NSW","1994",93
"Heavy buses","NSW","1995",101
"Heavy buses","NSW","1996",106
"Heavy buses","NSW","1997",206
"Heavy buses","NSW","1998",364
"Heavy buses","NSW","1999",307
"Heavy buses","NSW","2000",282
"Heavy buses","NSW","2001",227
"Heavy buses","NSW","2002",268
"Heavy buses","NSW","2003",310
"Heavy buses","NSW","2004",283
"Heavy buses","NSW","2005",370
"Heavy buses","NSW","2006",451
"Heavy buses","NSW","2007",684
"Heavy buses","NSW","2008",681
"Heavy buses","NSW","2009",884
"Heavy buses","NSW","2010",854
"Heavy buses","NSW","2011",694
"Heavy buses","NSW","2012",652
"Heavy buses","NSW","2013",617
"Heavy buses","NSW","2014",594
"Heavy buses","NSW","2015",592
"Heavy buses","NSW","2016",636
"Heavy buses","NSW","2017",770
"Heavy buses","NSW","2018",762
"Heavy buses","NSW","2019",633
"Heavy buses","NSW","2020",466
"Heavy buses","NSW","2021",425
"Heavy buses","NSW","2022",435
"Heavy buses","NSW","2023",400
"Heavy buses","NSW","2024",10
"Heavy buses","Vic","1914",3
"Heavy buses","Vic","1957",3
"Heavy buses","Vic","1959",3
"Heavy buses","Vic","1965",3
"Heavy buses","Vic","1967",3
"Heavy buses","Vic","1970",4
"Heavy buses","Vic","1972",3
"Heavy buses","Vic","1974",5
"Heavy buses","Vic","1975",3
"Heavy buses","Vic","1976",5
"Heavy buses","Vic","1978",7
"Heavy buses","Vic","1979",3
"Heavy buses","Vic","1980",9
"Heavy buses","Vic","1981",5
"Heavy buses","Vic","1982",6
"Heavy buses","Vic","1983",9
"Heavy buses","Vic","1984",18
"Heavy buses","Vic","1985",20
"Heavy buses","Vic","1986",32
"Heavy buses","Vic","1987",31
"Heavy buses","Vic","1988",46
"Heavy buses","Vic","1989",35
"Heavy buses","Vic","1990",32
"Heavy buses","Vic","1991",24
"Heavy buses","Vic","1992",43
"Heavy buses","Vic","1993",29
"Heavy buses","Vic","1994",55
"Heavy buses","Vic","1995",75
"Heavy buses","Vic","1996",64
"Heavy buses","Vic","1997",83
"Heavy buses","Vic","1998",118
"Heavy buses","Vic","1999",193
"Heavy buses","Vic","2000",239
"Heavy buses","Vic","2001",223
"Heavy buses","Vic","2002",243
"Heavy buses","Vic","2003",223
"Heavy buses","Vic","2004",289
"Heavy buses","Vic","2005",322
"Heavy buses","Vic","2006",350
"Heavy buses","Vic","2007",425
"Heavy buses","Vic","2008",415
"Heavy buses","Vic","2009",370
"Heavy buses","Vic","2010",441
"Heavy buses","Vic","2011",359
"Heavy buses","Vic","2012",425
"Heavy buses","Vic","2013",470
"Heavy buses","Vic","2014",435
"Heavy buses","Vic","2015",417
"Heavy buses","Vic","2016",516
"Heavy buses","Vic","2017",421
"Heavy buses","Vic","2018",456
"Heavy buses","Vic","2019",526
"Heavy buses","Vic","2020",352
"Heavy buses","Vic","2021",447
"Heavy buses","Vic","2022",367
"Heavy buses","Vic","2023",358
"Heavy buses","Vic","2024",21
"Heavy buses","Qld","1932",3
"Heavy buses","Qld","1937",3
"Heavy buses","Qld","1939",3
"Heavy buses","Qld","1954",3
"Heavy buses","Qld","1956",3
"Heavy buses","Qld","1960",3
"Heavy buses","Qld","1963",3
"Heavy buses","Qld","1968",3
"Heavy buses","Qld","1969",3
"Heavy buses","Qld","1971",4
"Heavy buses","Qld","1972",5
"Heavy buses","Qld","1974",3
"Heavy buses","Qld","1975",3
"Heavy buses","Qld","1976",4
"Heavy buses","Qld","1978",3
"Heavy buses","Qld","1979",3
"Heavy buses","Qld","1980",5
"Heavy buses","Qld","1981",13
"Heavy buses","Qld","1982",6
"Heavy buses","Qld","1983",13
"Heavy buses","Qld","1984",13
"Heavy buses","Qld","1985",21
"Heavy buses","Qld","1986",26
"Heavy buses","Qld","1987",28
"Heavy buses","Qld","1988",38
"Heavy buses","Qld","1989",34
"Heavy buses","Qld","1990",66
"Heavy buses","Qld","1991",41
"Heavy buses","Qld","1992",49
"Heavy buses","Qld","1993",44
"Heavy buses","Qld","1994",57
"Heavy buses","Qld","1995",60
"Heavy buses","Qld","1996",56
"Heavy buses","Qld","1997",55
"Heavy buses","Qld","1998",83
"Heavy buses","Qld","1999",88
"Heavy buses","Qld","2000",136
"Heavy buses","Qld","2001",79
"Heavy buses","Qld","2002",116
"Heavy buses","Qld","2003",108
"Heavy buses","Qld","2004",202
"Heavy buses","Qld","2005",339
"Heavy buses","Qld","2006",339
"Heavy buses","Qld","2007",491
"Heavy buses","Qld","2008",655
"Heavy buses","Qld","2009",588
"Heavy buses","Qld","2010",625
"Heavy buses","Qld","2011",494
"Heavy buses","Qld","2012",584
"Heavy buses","Qld","2013",504
"Heavy buses","Qld","2014",383
"Heavy buses","Qld","2015",341
"Heavy buses","Qld","2016",328
"Heavy buses","Qld","2017",336
"Heavy buses","Qld","2018",357
"Heavy buses","Qld","2019",461
"Heavy buses","Qld","2020",361
"Heavy buses","Qld","2021",348
"Heavy buses","Qld","2022",316
"Heavy buses","Qld","2023",347
"Heavy buses","Qld","2024",15
"Heavy buses","SA","1946",3
"Heavy buses","SA","1948",3
"Heavy buses","SA","1950",3
"Heavy buses","SA","1968",3
"Heavy buses","SA","1972",3
"Heavy buses","SA","1974",3
"Heavy buses","SA","1975",3
"Heavy buses","SA","1976",3
"Heavy buses","SA","1977",3
"Heavy buses","SA","1979",3
"Heavy buses","SA","1980",7
"Heavy buses","SA","1981",11
"Heavy buses","SA","1982",16
"Heavy buses","SA","1983",11
"Heavy buses","SA","1984",19
"Heavy buses","SA","1985",18
"Heavy buses","SA","1986",23
"Heavy buses","SA","1987",13
"Heavy buses","SA","1988",34
"Heavy buses","SA","1989",32
"Heavy buses","SA","1990",18
"Heavy buses","SA","1991",16
"Heavy buses","SA","1992",15
"Heavy buses","SA","1993",12
"Heavy buses","SA","1994",15
"Heavy buses","SA","1995",14
"Heavy buses","SA","1996",15
"Heavy buses","SA","1997",22
"Heavy buses","SA","1998",23
"Heavy buses","SA","1999",32
"Heavy buses","SA","2000",70
"Heavy buses","SA","2001",74
"Heavy buses","SA","2002",117
"Heavy buses","SA","2003",77
"Heavy buses","SA","2004",68
"Heavy buses","SA","2005",85
"Heavy buses","SA","2006",98
"Heavy buses","SA","2007",104
"Heavy buses","SA","2008",139
"Heavy buses","SA","2009",136
"Heavy buses","SA","2010",175
"Heavy buses","SA","2011",203
"Heavy buses","SA","2012",254
"Heavy buses","SA","2013",150
"Heavy buses","SA","2014",121
"Heavy buses","SA","2015",107
"Heavy buses","SA","2016",109
"Heavy buses","SA","2017",108
"Heavy buses","SA","2018",101
"Heavy buses","SA","2019",112
"Heavy buses","SA","2020",124
"Heavy buses","SA","2021",93
"Heavy buses","SA","2022",108
"Heavy buses","SA","2023",98
"Heavy buses","WA","1927",3
"Heavy buses","WA","1933",3
"Heavy buses","WA","1948",3
"Heavy buses","WA","1950",3
"Heavy buses","WA","1951",3
"Heavy buses","WA","1952",3
"Heavy buses","WA","1957",3
"Heavy buses","WA","1962",3
"Heavy buses","WA","1965",3
"Heavy buses","WA","1971",3
"Heavy buses","WA","1973",3
"Heavy buses","WA","1974",5
"Heavy buses","WA","1975",4
"Heavy buses","WA","1976",4
"Heavy buses","WA","1977",10
"Heavy buses","WA","1978",6
"Heavy buses","WA","1979",3
"Heavy buses","WA","1980",7
"Heavy buses","WA","1981",5
"Heavy buses","WA","1982",9
"Heavy buses","WA","1983",18
"Heavy buses","WA","1984",22
"Heavy buses","WA","1985",32
"Heavy buses","WA","1986",39
"Heavy buses","WA","1987",33
"Heavy buses","WA","1988",39
"Heavy buses","WA","1989",41
"Heavy buses","WA","1990",30
"Heavy buses","WA","1991",38
"Heavy buses","WA","1992",34
"Heavy buses","WA","1993",40
"Heavy buses","WA","1994",36
"Heavy buses","WA","1995",49
"Heavy buses","WA","1996",43
"Heavy buses","WA","1997",39
"Heavy buses","WA","1998",46
"Heavy buses","WA","1999",68
"Heavy buses","WA","2000",116
"Heavy buses","WA","2001",131
"Heavy buses","WA","2002",79
"Heavy buses","WA","2003",59
"Heavy buses","WA","2004",81
"Heavy buses","WA","2005",74
"Heavy buses","WA","2006",124
"Heavy buses","WA","2007",212
"Heavy buses","WA","2008",302
"Heavy buses","WA","2009",305
"Heavy buses","WA","2010",283
"Heavy buses","WA","2011",345
"Heavy buses","WA","2012",416
"Heavy buses","WA","2013",287
"Heavy buses","WA","2014",302
"Heavy buses","WA","2015",378
"Heavy buses","WA","2016",303
"Heavy buses","WA","2017",236
"Heavy buses","WA","2018",316
"Heavy buses","WA","2019",361
"Heavy buses","WA","2020",368
"Heavy buses","WA","2021",401
"Heavy buses","WA","2022",416
"Heavy buses","WA","2023",383
"Heavy buses","WA","2024",20
"Heavy buses","Tas","1955",3
"Heavy buses","Tas","1959",3
"Heavy buses","Tas","1968",3
"Heavy buses","Tas","1969",3
"Heavy buses","Tas","1978",5
"Heavy buses","Tas","1980",5
"Heavy buses","Tas","1981",3
"Heavy buses","Tas","1983",3
"Heavy buses","Tas","1984",5
"Heavy buses","Tas","1985",3
"Heavy buses","Tas","1986",9
"Heavy buses","Tas","1987",12
"Heavy buses","Tas","1988",6
"Heavy buses","Tas","1989",12
"Heavy buses","Tas","1990",12
"Heavy buses","Tas","1991",4
"Heavy buses","Tas","1992",15
"Heavy buses","Tas","1993",27
"Heavy buses","Tas","1994",31
"Heavy buses","Tas","1995",32
"Heavy buses","Tas","1996",40
"Heavy buses","Tas","1997",33
"Heavy buses","Tas","1998",46
"Heavy buses","Tas","1999",43
"Heavy buses","Tas","2000",26
"Heavy buses","Tas","2001",28
"Heavy buses","Tas","2002",50
"Heavy buses","Tas","2003",41
"Heavy buses","Tas","2004",37
"Heavy buses","Tas","2005",50
"Heavy buses","Tas","2006",43
"Heavy buses","Tas","2007",75
"Heavy buses","Tas","2008",80
"Heavy buses","Tas","2009",96
"Heavy buses","Tas","2010",95
"Heavy buses","Tas","2011",76
"Heavy buses","Tas","2012",79
"Heavy buses","Tas","2013",50
"Heavy buses","Tas","2014",49
"Heavy buses","Tas","2015",31
"Heavy buses","Tas","2016",25
"Heavy buses","Tas","2017",38
"Heavy buses","Tas","2018",62
"Heavy buses","Tas","2019",75
"Heavy buses","Tas","2020",91
"Heavy buses","Tas","2021",46
"Heavy buses","Tas","2022",28
"Heavy buses","Tas","2023",31
"Heavy buses","NT","1926",3
"Heavy buses","NT","1978",3
"Heavy buses","NT","1980",3
"Heavy buses","NT","1983",3
"Heavy buses","NT","1984",3
"Heavy buses","NT","1985",3
"Heavy buses","NT","1987",5
"Heavy buses","NT","1988",7
"Heavy buses","NT","1990",5
"Heavy buses","NT","1992",5
"Heavy buses","NT","1993",6
"Heavy buses","NT","1994",4
"Heavy buses","NT","1995",7
"Heavy buses","NT","1996",6
"Heavy buses","NT","1997",9
"Heavy buses","NT","1998",4
"Heavy buses","NT","1999",13
"Heavy buses","NT","2000",17
"Heavy buses","NT","2001",13
"Heavy buses","NT","2002",11
"Heavy buses","NT","2003",11
"Heavy buses","NT","2004",18
"Heavy buses","NT","2005",27
"Heavy buses","NT","2006",32
"Heavy buses","NT","2007",65
"Heavy buses","NT","2008",29
"Heavy buses","NT","2009",23
"Heavy buses","NT","2010",51
"Heavy buses","NT","2011",36
"Heavy buses","NT","2012",41
"Heavy buses","NT","2013",74
"Heavy buses","NT","2014",47
"Heavy buses","NT","2015",50
"Heavy buses","NT","2016",28
"Heavy buses","NT","2017",30
"Heavy buses","NT","2018",38
"Heavy buses","NT","2019",40
"Heavy buses","NT","2020",27
"Heavy buses","NT","2021",32
"Heavy buses","NT","2022",42
"Heavy buses","NT","2023",25
"Heavy buses","NT","2024",3
"Heavy buses","ACT","1956",3
"Heavy buses","ACT","1982",3
"Heavy buses","ACT","1985",3
"Heavy buses","ACT","1989",3
"Heavy buses","ACT","1991",8
"Heavy buses","ACT","1992",14
"Heavy buses","ACT","1994",3
"Heavy buses","ACT","2000",8
"Heavy buses","ACT","2002",12
"Heavy buses","ACT","2003",7
"Heavy buses","ACT","2004",27
"Heavy buses","ACT","2005",20
"Heavy buses","ACT","2006",17
"Heavy buses","ACT","2007",7
"Heavy buses","ACT","2008",22
"Heavy buses","ACT","2009",19
"Heavy buses","ACT","2010",59
"Heavy buses","ACT","2011",42
"Heavy buses","ACT","2012",31
"Heavy buses","ACT","2013",22
"Heavy buses","ACT","2014",30
"Heavy buses","ACT","2015",35
"Heavy buses","ACT","2016",37
"Heavy buses","ACT","2017",36
"Heavy buses","ACT","2018",49
"Heavy buses","ACT","2019",33
"Heavy buses","ACT","2020",37
"Heavy buses","ACT","2021",7
"Heavy buses","ACT","2022",8
"Heavy buses","ACT","2023",21
"Motorcycles","NSW","1909",3
"Motorcycles","NSW","1924",3
"Motorcycles","NSW","1925",3
"Motorcycles","NSW","1935",3
"Motorcycles","NSW","1936",3
"Motorcycles","NSW","1937",3
"Motorcycles","NSW","1938",3
"Motorcycles","NSW","1941",3
"Motorcycles","NSW","1942",29
"Motorcycles","NSW","1944",3
"Motorcycles","NSW","1946",8
"Motorcycles","NSW","1947",8
"Motorcycles","NSW","1948",8
"Motorcycles","NSW","1949",12
"Motorcycles","NSW","1950",15
"Motorcycles","NSW","1951",12
"Motorcycles","NSW","1952",8
"Motorcycles","NSW","1953",10
"Motorcycles","NSW","1954",20
"Motorcycles","NSW","1955",14
"Motorcycles","NSW","1956",16
"Motorcycles","NSW","1957",15
"Motorcycles","NSW","1958",6
"Motorcycles","NSW","1959",15
"Motorcycles","NSW","1960",19
"Motorcycles","NSW","1961",26
"Motorcycles","NSW","1962",31
"Motorcycles","NSW","1963",53
"Motorcycles","NSW","1964",36
"Motorcycles","NSW","1965",53
"Motorcycles","NSW","1966",56
"Motorcycles","NSW","1967",64
"Motorcycles","NSW","1968",72
"Motorcycles","NSW","1969",98
"Motorcycles","NSW","1970",89
"Motorcycles","NSW","1971",113
"Motorcycles","NSW","1972",177
"Motorcycles","NSW","1973",157
"Motorcycles","NSW","1974",169
"Motorcycles","NSW","1975",177
"Motorcycles","NSW","1976",178
"Motorcycles","NSW","1977",172
"Motorcycles","NSW","1978",209
"Motorcycles","NSW","1979",179
"Motorcycles","NSW","1980",386
"Motorcycles","NSW","1981",432
"Motorcycles","NSW","1982",345
"Motorcycles","NSW","1983",260
"Motorcycles","NSW","1984",309
"Motorcycles","NSW","1985",398
"Motorcycles","NSW","1986",295
"Motorcycles","NSW","1987",317
"Motorcycles","NSW","1988",458
"Motorcycles","NSW","1989",325
"Motorcycles","NSW","1990",392
"Motorcycles","NSW","1991",509
"Motorcycles","NSW","1992",507
"Motorcycles","NSW","1993",714
"Motorcycles","NSW","1994",1117
"Motorcycles","NSW","1995",1625
"Motorcycles","NSW","1996",1682
"Motorcycles","NSW","1997",1916
"Motorcycles","NSW","1998",2437
"Motorcycles","NSW","1999",2791
"Motorcycles","NSW","2000",2808
"Motorcycles","NSW","2001",3319
"Motorcycles","NSW","2002",3636
"Motorcycles","NSW","2003",4326
"Motorcycles","NSW","2004",4910
"Motorcycles","NSW","2005",6473
"Motorcycles","NSW","2006",8336
"Motorcycles","NSW","2007",10010
"Motorcycles","NSW","2008",11177
"Motorcycles","NSW","2009",9130
"Motorcycles","NSW","2010",9666
"Motorcycles","NSW","2011",9633
"Motorcycles","NSW","2012",11604
"Motorcycles","NSW","2013",12372
"Motorcycles","NSW","2014",13140
"Motorcycles","NSW","2015",14479
"Motorcycles","NSW","2016",16607
"Motorcycles","NSW","2017",15578
"Motorcycles","NSW","2018",15298
"Motorcycles","NSW","2019",16150
"Motorcycles","NSW","2020",16140
"Motorcycles","NSW","2021",24618
"Motorcycles","NSW","2022",18509
"Motorcycles","NSW","2023",12205
"Motorcycles","NSW","2024",3
"Motorcycles","NSW","Not stated",6
"Motorcycles","Vic","1901",11
"Motorcycles","Vic","1925",3
"Motorcycles","Vic","1928",3
"Motorcycles","Vic","1930",3
"Motorcycles","Vic","1931",3
"Motorcycles","Vic","1938",3
"Motorcycles","Vic","1939",7
"Motorcycles","Vic","1940",3
"Motorcycles","Vic","1941",3
"Motorcycles","Vic","1942",20
"Motorcycles","Vic","1943",3
"Motorcycles","Vic","1944",4
"Motorcycles","Vic","1946",3
"Motorcycles","Vic","1947",9
