"YEAR","JURISDICTION","LOCATION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES"
2024,"VIC","Outer Regional Australia","12-16","non_wearing_seatbelts","Fixed camera",0,0,0
2024,"VIC","Outer Regional Australia","12-16","non_wearing_seatbelts","Mobile camera",0,0,0
2024,"VIC","Outer Regional Australia","12-16","speed_fines","Fixed camera",0,0,0
2024,"VIC","Outer Regional Australia","12-16","speed_fines","Mobile camera",0,0,0
2024,"VIC","Outer Regional Australia","17-25","mobile_phone_use","Fixed camera",0,0,0
2024,"VIC","Outer Regional Australia","17-25","mobile_phone_use","Mobile camera",0,0,0
2024,"VIC","Outer Regional Australia","17-25","non_wearing_seatbelts","Fixed camera",0,0,0
2024,"VIC","Outer Regional Australia","17-25","non_wearing_seatbelts","Mobile camera",0,0,0
2024,"VIC","Outer Regional Australia","17-25","speed_fines","Fixed camera",2,0,0
2024,"VIC","Outer Regional Australia","17-25","speed_fines","Mobile camera",65,0,0
2024,"VIC","Outer Regional Australia","26-39","mobile_phone_use","Fixed camera",0,0,0
2024,"VIC","Outer Regional Australia","26-39","mobile_phone_use","Mobile camera",0,0,0
2024,"VIC","Outer Regional Australia","26-39","non_wearing_seatbelts","Fixed camera",0,0,0
2024,"VIC","Outer Regional Australia","26-39","non_wearing_seatbelts","Mobile camera",0,0,0
2024,"VIC","Outer Regional Australia","26-39","speed_fines","Fixed camera",0,0,0
2024,"VIC","Outer Regional Australia","26-39","speed_fines","Mobile camera",221,0,0
2024,"VIC","Outer Regional Australia","40-64","mobile_phone_use","Fixed camera",0,0,0
2024,"VIC","Outer Regional Australia","40-64","mobile_phone_use","Mobile camera",0,0,0
2024,"VIC","Outer Regional Australia","40-64","non_wearing_seatbelts","Fixed camera",0,0,0
2024,"VIC","Outer Regional Australia","40-64","non_wearing_seatbelts","Mobile camera",0,0,0
2024,"VIC","Outer Regional Australia","40-64","speed_fines","Fixed camera",9,0,0
2024,"VIC","Outer Regional Australia","40-64","speed_fines","Mobile camera",413,0,0
2024,"VIC","Outer Regional Australia","65 and over","mobile_phone_use","Fixed camera",0,0,0
2024,"VIC","Outer Regional Australia","65 and over","mobile_phone_use","Mobile camera",0,0,0
2024,"VIC","Outer Regional Australia","65 and over","non_wearing_seatbelts","Fixed camera",0,0,0
2024,"VIC","Outer Regional Australia","65 and over","non_wearing_seatbelts","Mobile camera",0,0,0
2024,"VIC","Outer Regional Australia","65 and over","speed_fines","Fixed camera",3,0,0
2024,"VIC","Outer Regional Australia","65 and over","speed_fines","Mobile camera",211,0,0
2024,"VIC","Remote Australia","12-16","mobile_phone_use","Fixed camera",0,0,0
2024,"VIC","Remote Australia","12-16","mobile_phone_use","Mobile camera",0,0,0
2024,"VIC","Remote Australia","12-16","non_wearing_seatbelts","Fixed camera",0,0,0
2024,"VIC","Remote Australia","12-16","non_wearing_seatbelts","Mobile camera",0,0,0
2024,"VIC","Remote Australia","12-16","speed_fines","Fixed camera",0,0,0
2024,"VIC","Remote Australia","12-16","speed_fines","Mobile camera",0,0,0
2024,"VIC","Remote Australia","17-25","mobile_phone_use","Fixed camera",0,0,0
2024,"VIC","Remote Australia","17-25","mobile_phone_use","Mobile camera",0,0,0
2024,"VIC","Remote Australia","17-25","non_wearing_seatbelts","Fixed camera",0,0,0
2024,"VIC","Remote Australia","17-25","non_wearing_seatbelts","Mobile camera",0,0,0
2024,"VIC","Remote Australia","17-25","speed_fines","Fixed camera",0,0,0
2024,"VIC","Remote Australia","17-25","speed_fines","Mobile camera",0,0,0
2024,"VIC","Remote Australia","26-39","mobile_phone_use","Fixed camera",0,0,0
2024,"VIC","Remote Australia","26-39","mobile_phone_use","Mobile camera",0,0,0
2024,"VIC","Remote Australia","26-39","non_wearing_seatbelts","Fixed camera",0,0,0
2024,"VIC","Remote Australia","26-39","non_wearing_seatbelts","Mobile camera",0,0,0
2024,"VIC","Remote Australia","26-39","speed_fines","Fixed camera",0,0,0
2024,"VIC","Remote Australia","26-39","speed_fines","Mobile camera",1,0,0
2024,"VIC","Remote Australia","40-64","mobile_phone_use","Fixed camera",0,0,0
2024,"VIC","Remote Australia","40-64","mobile_phone_use","Mobile camera",0,0,0
2024,"VIC","Remote Australia","40-64","non_wearing_seatbelts","Fixed camera",0,0,0
2024,"VIC","Remote Australia","40-64","non_wearing_seatbelts","Mobile camera",0,0,0
2024,"VIC","Remote Australia","40-64","speed_fines","Fixed camera",0,0,0
2024,"VIC","Remote Australia","40-64","speed_fines","Mobile camera",0,0,0
2024,"VIC","Remote Australia","65 and over","mobile_phone_use","Fixed camera",0,0,0
2024,"VIC","Remote Australia","65 and over","mobile_phone_use","Mobile camera",0,0,0
2024,"VIC","Remote Australia","65 and over","non_wearing_seatbelts","Fixed camera",0,0,0
2024,"VIC","Remote Australia","65 and over","non_wearing_seatbelts","Mobile camera",0,0,0
2024,"VIC","Remote Australia","65 and over","speed_fines","Fixed camera",0,0,0
2024,"VIC","Remote Australia","65 and over","speed_fines","Mobile camera",0,0,0
2024,"VIC","Unknown","12-16","mobile_phone_use","Fixed camera",0,0,0
2024,"VIC","Unknown","12-16","mobile_phone_use","Mobile camera",0,0,0
2024,"VIC","Unknown","12-16","non_wearing_seatbelts","Fixed camera",0,0,0
2024,"VIC","Unknown","12-16","non_wearing_seatbelts","Mobile camera",0,0,0
2024,"VIC","Unknown","12-16","speed_fines","Fixed camera",1,0,0
2024,"VIC","Unknown","12-16","speed_fines","Mobile camera",0,0,0
2024,"VIC","Unknown","12-16","speed_fines","Police issued",2,0,0
2024,"VIC","Unknown","12-16","unlicensed_driving","Not applicable",6,0,0
2024,"VIC","Unknown","17-25","mobile_phone_use","Fixed camera",0,0,0
2024,"VIC","Unknown","17-25","mobile_phone_use","Mobile camera",0,0,0
2024,"VIC","Unknown","17-25","mobile_phone_use","Police issued",167,0,0
2024,"VIC","Unknown","17-25","non_wearing_seatbelts","Fixed camera",0,0,0
2024,"VIC","Unknown","17-25","non_wearing_seatbelts","Mobile camera",0,0,0
2024,"VIC","Unknown","17-25","non_wearing_seatbelts","Police issued",36,0,0
2024,"VIC","Unknown","17-25","speed_fines","Fixed camera",500,0,0
2024,"VIC","Unknown","17-25","speed_fines","Mobile camera",0,0,0
2024,"VIC","Unknown","17-25","speed_fines","Police issued",1162,0,0
2024,"VIC","Unknown","17-25","unlicensed_driving","Not applicable",110,0,0
2024,"VIC","Unknown","26-39","mobile_phone_use","Fixed camera",0,0,0
2024,"VIC","Unknown","26-39","mobile_phone_use","Mobile camera",0,0,0
2024,"VIC","Unknown","26-39","mobile_phone_use","Police issued",398,0,0
2024,"VIC","Unknown","26-39","non_wearing_seatbelts","Fixed camera",0,0,0
2024,"VIC","Unknown","26-39","non_wearing_seatbelts","Mobile camera",0,0,0
2024,"VIC","Unknown","26-39","non_wearing_seatbelts","Police issued",83,0,0
2024,"VIC","Unknown","26-39","speed_fines","Fixed camera",962,0,0
2024,"VIC","Unknown","26-39","speed_fines","Mobile camera",0,0,0
2024,"VIC","Unknown","26-39","speed_fines","Police issued",2180,0,0
2024,"VIC","Unknown","26-39","unlicensed_driving","Not applicable",202,0,0
2024,"VIC","Unknown","40-64","mobile_phone_use","Fixed camera",0,0,0
2024,"VIC","Unknown","40-64","mobile_phone_use","Mobile camera",0,0,0
2024,"VIC","Unknown","40-64","mobile_phone_use","Police issued",294,0,0
2024,"VIC","Unknown","40-64","non_wearing_seatbelts","Fixed camera",0,0,0
2024,"VIC","Unknown","40-64","non_wearing_seatbelts","Mobile camera",0,0,0
2024,"VIC","Unknown","40-64","non_wearing_seatbelts","Police issued",65,0,0
2024,"VIC","Unknown","40-64","speed_fines","Fixed camera",1116,0,0
2024,"VIC","Unknown","40-64","speed_fines","Mobile camera",0,0,0
2024,"VIC","Unknown","40-64","speed_fines","Police issued",2528,0,0
2024,"VIC","Unknown","40-64","unlicensed_driving","Not applicable",114,0,0
2024,"VIC","Unknown","65 and over","mobile_phone_use","Fixed camera",0,0,0
2024,"VIC","Unknown","65 and over","mobile_phone_use","Mobile camera",0,0,0
2024,"VIC","Unknown","65 and over","mobile_phone_use","Police issued",36,0,0
2024,"VIC","Unknown","65 and over","non_wearing_seatbelts","Fixed camera",0,0,0
2024,"VIC","Unknown","65 and over","non_wearing_seatbelts","Mobile camera",0,0,0
2024,"VIC","Unknown","65 and over","non_wearing_seatbelts","Police issued",10,0,0
2024,"VIC","Unknown","65 and over","speed_fines","Fixed camera",195,0,0
2024,"VIC","Unknown","65 and over","speed_fines","Mobile camera",0,0,0
2024,"VIC","Unknown","65 and over","speed_fines","Police issued",584,0,0
2024,"VIC","Unknown","65 and over","unlicensed_driving","Not applicable",14,0,0
2024,"WA","Unknown","12-16","mobile_phone_use","Police issued",1,0,0
2024,"WA","Unknown","12-16","speed_fines","Fixed camera",2,0,0
2024,"WA","Unknown","12-16","speed_fines","Mobile camera",14,0,0
2024,"WA","Unknown","12-16","speed_fines","Police issued",2,0,0
2024,"WA","Unknown","12-16","unlicensed_driving","Not applicable",0,6,33
2024,"WA","Unknown","17-25","mobile_phone_use","Police issued",111,0,0
2024,"WA","Unknown","17-25","non_wearing_seatbelts","Police issued",73,0,0
2024,"WA","Unknown","17-25","speed_fines","Police issued",1154,0,0
2024,"WA","Unknown","17-25","unlicensed_driving","Not applicable",54,35,347
2024,"WA","Unknown","26-39","mobile_phone_use","Police issued",193,0,0
2024,"WA","Unknown","26-39","non_wearing_seatbelts","Police issued",94,0,0
2024,"WA","Unknown","26-39","speed_fines","Fixed camera",1,0,0
2024,"WA","Unknown","26-39","speed_fines","Mobile camera",2,0,0
2024,"WA","Unknown","26-39","speed_fines","Police issued",2162,0,0
2024,"WA","Unknown","26-39","unlicensed_driving","Not applicable",84,94,615
2024,"WA","Unknown","40-64","mobile_phone_use","Police issued",149,0,0
2024,"WA","Unknown","40-64","non_wearing_seatbelts","Police issued",64,0,0
2024,"WA","Unknown","40-64","speed_fines","Fixed camera",3,0,0
2024,"WA","Unknown","40-64","speed_fines","Mobile camera",2,0,0
2024,"WA","Unknown","40-64","speed_fines","Police issued",2570,0,0
2024,"WA","Unknown","40-64","unlicensed_driving","Not applicable",74,33,387
2024,"WA","Unknown","65 and over","mobile_phone_use","Police issued",13,0,0
2024,"WA","Unknown","65 and over","non_wearing_seatbelts","Police issued",12,0,0
2024,"WA","Unknown","65 and over","speed_fines","Fixed camera",1,0,0
2024,"WA","Unknown","65 and over","speed_fines","Police issued",517,0,0
2024,"WA","Unknown","65 and over","unlicensed_driving","Not applicable",11,0,14
2024,"ACT","Major Cities of Australia","12-16","mobile_phone_use","Fixed or mobile camera",1,0,0
2024,"ACT","Major Cities of Australia","12-16","speed_fines","Fixed camera",1,0,0
2024,"ACT","Major Cities of Australia","12-16","speed_fines","Police issued",1,0,0
2024,"ACT","Major Cities of Australia","12-16","unlicensed_driving","Not applicable",0,2,3
2024,"ACT","Major Cities of Australia","17-25","mobile_phone_use","Fixed or mobile camera",308,0,0
2024,"ACT","Major Cities of Australia","17-25","mobile_phone_use","Police issued",5,0,0
2024,"ACT","Major Cities of Australia","17-25","speed_fines","Fixed camera",539,0,0
2024,"ACT","Major Cities of Australia","17-25","speed_fines","Mobile camera",158,0,0
2024,"ACT","Major Cities of Australia","17-25","speed_fines","Police issued",48,0,1
2024,"ACT","Major Cities of Australia","17-25","unlicensed_driving","Not applicable",4,2,16
2024,"ACT","Major Cities of Australia","26-39","mobile_phone_use","Fixed or mobile camera",836,0,0
2024,"ACT","Major Cities of Australia","26-39","mobile_phone_use","Police issued",5,0,2
2024,"ACT","Major Cities of Australia","26-39","non_wearing_seatbelts","Police issued",2,0,0
2024,"ACT","Major Cities of Australia","26-39","speed_fines","Fixed camera",1066,0,0
2024,"ACT","Major Cities of Australia","26-39","speed_fines","Mobile camera",396,0,0
2024,"ACT","Major Cities of Australia","26-39","speed_fines","Police issued",79,0,3
2024,"ACT","Major Cities of Australia","26-39","unlicensed_driving","Not applicable",9,17,46
2024,"ACT","Major Cities of Australia","40-64","mobile_phone_use","Fixed or mobile camera",885,0,0
2024,"ACT","Major Cities of Australia","40-64","mobile_phone_use","Police issued",8,0,0
2024,"ACT","Major Cities of Australia","40-64","non_wearing_seatbelts","Police issued",1,0,0
2024,"ACT","Major Cities of Australia","40-64","speed_fines","Fixed camera",1708,0,0
2024,"ACT","Major Cities of Australia","40-64","speed_fines","Mobile camera",513,0,0
2024,"ACT","Major Cities of Australia","40-64","speed_fines","Police issued",74,0,0
2024,"ACT","Major Cities of Australia","40-64","unlicensed_driving","Not applicable",4,4,9
2024,"ACT","Major Cities of Australia","65 and over","mobile_phone_use","Fixed or mobile camera",119,0,0
2024,"ACT","Major Cities of Australia","65 and over","non_wearing_seatbelts","Police issued",1,0,0
2024,"ACT","Major Cities of Australia","65 and over","speed_fines","Fixed camera",524,0,0
2024,"ACT","Major Cities of Australia","65 and over","speed_fines","Mobile camera",188,0,0
2024,"ACT","Major Cities of Australia","65 and over","speed_fines","Police issued",13,0,0
2024,"ACT","Major Cities of Australia","65 and over","unlicensed_driving","Not applicable",0,0,1
2024,"NSW","Inner Regional Australia","12-16","non_wearing_seatbelts","Police issued",3,0,0
2024,"NSW","Inner Regional Australia","12-16","speed_fines","Police issued",8,0,0
2024,"NSW","Inner Regional Australia","12-16","unlicensed_driving","Not applicable",1,0,14
2024,"NSW","Inner Regional Australia","17-25","mobile_phone_use","Police issued",42,0,0
2024,"NSW","Inner Regional Australia","17-25","non_wearing_seatbelts","Police issued",46,0,0
2024,"NSW","Inner Regional Australia","17-25","speed_fines","Police issued",1762,0,7
2024,"NSW","Inner Regional Australia","17-25","unlicensed_driving","Not applicable",39,0,150
2024,"NSW","Inner Regional Australia","26-39","mobile_phone_use","Police issued",44,0,0
2024,"NSW","Inner Regional Australia","26-39","non_wearing_seatbelts","Police issued",86,0,13
2024,"NSW","Inner Regional Australia","26-39","speed_fines","Police issued",2586,0,6
2024,"NSW","Inner Regional Australia","26-39","unlicensed_driving","Not applicable",80,0,302
2024,"NSW","Inner Regional Australia","40-64","mobile_phone_use","Police issued",34,0,1
2024,"NSW","Inner Regional Australia","40-64","non_wearing_seatbelts","Police issued",39,0,2
2024,"NSW","Inner Regional Australia","40-64","speed_fines","Police issued",2793,0,4
2024,"NSW","Inner Regional Australia","40-64","unlicensed_driving","Not applicable",63,0,168
2024,"NSW","Inner Regional Australia","65 and over","mobile_phone_use","Police issued",6,0,0
2024,"NSW","Inner Regional Australia","65 and over","non_wearing_seatbelts","Police issued",18,0,0
2024,"NSW","Inner Regional Australia","65 and over","speed_fines","Police issued",688,0,0
2024,"NSW","Inner Regional Australia","65 and over","unlicensed_driving","Not applicable",10,0,10
2024,"NSW","Major Cities of Australia","12-16","mobile_phone_use","Police issued",4,0,1
2024,"NSW","Major Cities of Australia","12-16","non_wearing_seatbelts","Police issued",2,0,0
2024,"NSW","Major Cities of Australia","12-16","speed_fines","Police issued",3,0,4
2024,"NSW","Major Cities of Australia","12-16","unlicensed_driving","Not applicable",3,0,15
2024,"NSW","Major Cities of Australia","17-25","mobile_phone_use","Police issued",342,0,7
2024,"NSW","Major Cities of Australia","17-25","non_wearing_seatbelts","Police issued",91,0,4
2024,"NSW","Major Cities of Australia","17-25","speed_fines","Police issued",2047,0,27
2024,"NSW","Major Cities of Australia","17-25","unlicensed_driving","Not applicable",212,0,531
2024,"NSW","Major Cities of Australia","26-39","mobile_phone_use","Police issued",321,0,4
2024,"NSW","Major Cities of Australia","26-39","non_wearing_seatbelts","Police issued",159,0,4
2024,"NSW","Major Cities of Australia","26-39","speed_fines","Police issued",2227,0,24
2024,"NSW","Major Cities of Australia","26-39","unlicensed_driving","Not applicable",226,0,705
2024,"NSW","Major Cities of Australia","40-64","mobile_phone_use","Police issued",207,0,1
2024,"NSW","Major Cities of Australia","40-64","non_wearing_seatbelts","Police issued",82,0,5
2024,"NSW","Major Cities of Australia","40-64","speed_fines","Police issued",1997,0,14
2024,"NSW","Major Cities of Australia","40-64","unlicensed_driving","Not applicable",96,0,434
2024,"NSW","Major Cities of Australia","65 and over","mobile_phone_use","Police issued",22,0,2
2024,"NSW","Major Cities of Australia","65 and over","non_wearing_seatbelts","Police issued",7,0,0
2024,"NSW","Major Cities of Australia","65 and over","speed_fines","Police issued",301,0,0
2024,"NSW","Major Cities of Australia","65 and over","unlicensed_driving","Not applicable",8,0,31
2024,"NSW","Outer Regional Australia","12-16","unlicensed_driving","Not applicable",1,0,1
2024,"NSW","Outer Regional Australia","17-25","mobile_phone_use","Police issued",9,0,0
2024,"NSW","Outer Regional Australia","17-25","non_wearing_seatbelts","Police issued",23,0,1
2024,"NSW","Outer Regional Australia","17-25","speed_fines","Police issued",400,0,5
2024,"NSW","Outer Regional Australia","17-25","unlicensed_driving","Not applicable",17,0,43
2024,"NSW","Outer Regional Australia","26-39","mobile_phone_use","Police issued",6,0,0
2024,"NSW","Outer Regional Australia","26-39","non_wearing_seatbelts","Police issued",30,0,0
2024,"NSW","Outer Regional Australia","26-39","speed_fines","Police issued",582,0,6
2024,"NSW","Outer Regional Australia","26-39","unlicensed_driving","Not applicable",27,0,86
2024,"NSW","Outer Regional Australia","40-64","mobile_phone_use","Police issued",8,0,0
2024,"NSW","Outer Regional Australia","40-64","non_wearing_seatbelts","Police issued",19,0,0
2024,"NSW","Outer Regional Australia","40-64","speed_fines","Police issued",706,0,2
2024,"NSW","Outer Regional Australia","40-64","unlicensed_driving","Not applicable",15,0,33
2024,"NSW","Outer Regional Australia","65 and over","mobile_phone_use","Police issued",1,0,0
2024,"NSW","Outer Regional Australia","65 and over","non_wearing_seatbelts","Police issued",7,0,0
2024,"NSW","Outer Regional Australia","65 and over","speed_fines","Police issued",205,0,0
2024,"NSW","Outer Regional Australia","65 and over","unlicensed_driving","Not applicable",4,0,6
2024,"NSW","Remote Australia","17-25","non_wearing_seatbelts","Police issued",2,0,0
2024,"NSW","Remote Australia","17-25","speed_fines","Police issued",22,0,0
2024,"NSW","Remote Australia","17-25","unlicensed_driving","Not applicable",1,0,7
2024,"NSW","Remote Australia","26-39","non_wearing_seatbelts","Police issued",2,0,1
2024,"NSW","Remote Australia","26-39","speed_fines","Police issued",41,0,0
2024,"NSW","Remote Australia","26-39","unlicensed_driving","Not applicable",4,0,9
2024,"NSW","Remote Australia","40-64","mobile_phone_use","Police issued",1,0,0
2024,"NSW","Remote Australia","40-64","non_wearing_seatbelts","Police issued",3,0,0
2024,"NSW","Remote Australia","40-64","speed_fines","Police issued",47,0,0
2024,"NSW","Remote Australia","40-64","unlicensed_driving","Not applicable",1,0,2
2024,"NSW","Remote Australia","65 and over","speed_fines","Police issued",20,0,0
2024,"NSW","Remote Australia","65 and over","unlicensed_driving","Not applicable",1,0,0
2024,"NSW","Unknown","17-25","mobile_phone_use","Police issued",1,0,0
2024,"NSW","Unknown","17-25","speed_fines","Police issued",35,0,0
2024,"NSW","Unknown","17-25","unlicensed_driving","Not applicable",2,0,5
2024,"NSW","Unknown","26-39","mobile_phone_use","Police issued",1,0,0
2024,"NSW","Unknown","26-39","non_wearing_seatbelts","Police issued",3,0,0
2024,"NSW","Unknown","26-39","speed_fines","Police issued",38,0,0
2024,"NSW","Unknown","26-39","unlicensed_driving","Not applicable",3,0,4
2024,"NSW","Unknown","40-64","speed_fines","Police issued",42,0,0
2024,"NSW","Unknown","40-64","unlicensed_driving","Not applicable",0,0,4
2024,"NSW","Unknown","65 and over","speed_fines","Police issued",14,0,0
2024,"NSW","Very Remote Australia","26-39","mobile_phone_use","Police issued",0,0,1
2024,"NSW","Very Remote Australia","26-39","speed_fines","Police issued",2,0,0
2024,"NSW","Very Remote Australia","26-39","unlicensed_driving","Not applicable",0,0,3
2024,"NSW","Very Remote Australia","40-64","speed_fines","Police issued",1,0,0
2024,"NSW","Very Remote Australia","40-64","unlicensed_driving","Not applicable",0,0,1
2024,"NT","Unknown","12-16","mobile_phone_use","Police issued",1,0,0
2024,"NT","Unknown","12-16","non_wearing_seatbelts","Police issued",0,0,3
2024,"NT","Unknown","12-16","speed_fines","Fixed camera",2,0,0
2024,"NT","Unknown","12-16","speed_fines","Mobile camera",2,0,0
2024,"NT","Unknown","12-16","speed_fines","Police issued",2,0,0
2024,"NT","Unknown","12-16","unlicensed_driving","Not applicable",1,9,16
2024,"NT","Unknown","17-25","mobile_phone_use","Police issued",9,0,0
2024,"NT","Unknown","17-25","non_wearing_seatbelts","Police issued",10,5,22
2024,"NT","Unknown","17-25","speed_fines","Fixed camera",79,0,0
2024,"NT","Unknown","17-25","speed_fines","Mobile camera",367,0,0
2024,"NT","Unknown","17-25","speed_fines","Police issued",101,0,0
2024,"NT","Unknown","17-25","unlicensed_driving","Not applicable",7,20,64
2024,"NT","Unknown","26-39","mobile_phone_use","Police issued",11,0,0
2024,"NT","Unknown","26-39","non_wearing_seatbelts","Police issued",31,1,32
2024,"NT","Unknown","26-39","speed_fines","Fixed camera",280,0,0
2024,"NT","Unknown","26-39","speed_fines","Mobile camera",1037,0,0
2024,"NT","Unknown","26-39","speed_fines","Police issued",188,0,0
2024,"NT","Unknown","26-39","unlicensed_driving","Not applicable",21,25,100
2024,"NT","Unknown","40-64","mobile_phone_use","Police issued",7,1,1
2024,"NT","Unknown","40-64","non_wearing_seatbelts","Police issued",19,2,15
2024,"NT","Unknown","40-64","speed_fines","Fixed camera",395,0,0
2024,"NT","Unknown","40-64","speed_fines","Mobile camera",1226,0,0
2024,"NT","Unknown","40-64","speed_fines","Police issued",181,0,0
2024,"NT","Unknown","40-64","unlicensed_driving","Not applicable",8,16,57
2024,"NT","Unknown","65 and over","non_wearing_seatbelts","Police issued",5,0,1
2024,"NT","Unknown","65 and over","speed_fines","Fixed camera",79,0,0
2024,"NT","Unknown","65 and over","speed_fines","Mobile camera",236,0,0
2024,"NT","Unknown","65 and over","speed_fines","Police issued",22,0,0
2024,"NT","Unknown","65 and over","unlicensed_driving","Not applicable",0,2,4
2024,"QLD","Unknown","12-16","mobile_phone_use","Fixed camera",206,0,0
2024,"QLD","Unknown","12-16","non_wearing_seatbelts","Fixed camera",91,0,0
2024,"QLD","Unknown","12-16","speed_fines","Fixed camera",625,0,0
2024,"QLD","Unknown","12-16","speed_fines","Mobile camera",950,0,0
2024,"QLD","Unknown","12-16","speed_fines","Police issued",7,0,0
2024,"QLD","Unknown","12-16","unlicensed_driving","Not applicable",64,0,0
2024,"QLD","Unknown","17-25","mobile_phone_use","Fixed camera",872,0,0
2024,"QLD","Unknown","17-25","mobile_phone_use","Police issued",62,0,0
2024,"QLD","Unknown","17-25","non_wearing_seatbelts","Fixed camera",506,0,0
2024,"QLD","Unknown","17-25","non_wearing_seatbelts","Police issued",76,0,0
2024,"QLD","Unknown","17-25","speed_fines","Fixed camera",2856,0,0
2024,"QLD","Unknown","17-25","speed_fines","Mobile camera",5395,0,0
2024,"QLD","Unknown","17-25","speed_fines","Police issued",2316,0,0
2024,"QLD","Unknown","17-25","unlicensed_driving","Not applicable",524,0,0
2024,"QLD","Unknown","26-39","mobile_phone_use","Fixed camera",2488,0,0
2024,"QLD","Unknown","26-39","mobile_phone_use","Police issued",115,0,0
2024,"QLD","Unknown","26-39","non_wearing_seatbelts","Fixed camera",1304,0,0
2024,"QLD","Unknown","26-39","non_wearing_seatbelts","Police issued",145,0,0
2024,"QLD","Unknown","26-39","speed_fines","Fixed camera",6188,0,0
2024,"QLD","Unknown","26-39","speed_fines","Mobile camera",10330,0,0
2024,"QLD","Unknown","26-39","speed_fines","Police issued",3200,0,0
2024,"QLD","Unknown","26-39","unlicensed_driving","Not applicable",792,0,0
2024,"QLD","Unknown","40-64","mobile_phone_use","Fixed camera",2476,0,0
2024,"QLD","Unknown","40-64","mobile_phone_use","Police issued",69,0,0
2024,"QLD","Unknown","40-64","non_wearing_seatbelts","Fixed camera",1241,0,0
2024,"QLD","Unknown","40-64","non_wearing_seatbelts","Police issued",68,0,0
2024,"QLD","Unknown","40-64","speed_fines","Fixed camera",8782,0,0
2024,"QLD","Unknown","40-64","speed_fines","Mobile camera",14944,0,0
2024,"QLD","Unknown","40-64","speed_fines","Police issued",3706,0,0
2024,"QLD","Unknown","40-64","unlicensed_driving","Not applicable",541,0,0
2024,"QLD","Unknown","65 and over","mobile_phone_use","Fixed camera",325,0,0
2024,"QLD","Unknown","65 and over","mobile_phone_use","Police issued",5,0,0
2024,"QLD","Unknown","65 and over","non_wearing_seatbelts","Fixed camera",268,0,0
2024,"QLD","Unknown","65 and over","non_wearing_seatbelts","Police issued",9,0,0
2024,"QLD","Unknown","65 and over","speed_fines","Fixed camera",2547,0,0
2024,"QLD","Unknown","65 and over","speed_fines","Mobile camera",3941,0,0
2024,"QLD","Unknown","65 and over","speed_fines","Police issued",813,0,0
2024,"QLD","Unknown","65 and over","unlicensed_driving","Not applicable",39,0,0
2024,"SA","Inner Regional Australia","12-16","speed_fines","Police issued",1,0,0
2024,"SA","Inner Regional Australia","17-25","mobile_phone_use","Police issued",3,0,0
2024,"SA","Inner Regional Australia","17-25","non_wearing_seatbelts","Police issued",2,0,0
2024,"SA","Inner Regional Australia","17-25","speed_fines","Fixed camera",40,0,0
2024,"SA","Inner Regional Australia","17-25","speed_fines","Mobile camera",138,0,0
2024,"SA","Inner Regional Australia","17-25","speed_fines","Police issued",204,1,2
2024,"SA","Inner Regional Australia","26-39","mobile_phone_use","Police issued",2,0,0
2024,"SA","Inner Regional Australia","26-39","non_wearing_seatbelts","Police issued",4,0,0
2024,"SA","Inner Regional Australia","26-39","speed_fines","Fixed camera",93,0,0
2024,"SA","Inner Regional Australia","26-39","speed_fines","Mobile camera",451,0,0
2024,"SA","Inner Regional Australia","26-39","speed_fines","Police issued",363,0,3
2024,"SA","Inner Regional Australia","40-64","non_wearing_seatbelts","Police issued",12,0,0
2024,"SA","Inner Regional Australia","40-64","speed_fines","Fixed camera",102,0,0
2024,"SA","Inner Regional Australia","40-64","speed_fines","Mobile camera",929,0,0
2024,"SA","Inner Regional Australia","40-64","speed_fines","Police issued",518,0,0
2024,"SA","Inner Regional Australia","65 and over","mobile_phone_use","Police issued",1,0,0
2024,"SA","Inner Regional Australia","65 and over","non_wearing_seatbelts","Police issued",5,0,0
2024,"SA","Inner Regional Australia","65 and over","speed_fines","Fixed camera",41,0,0
2024,"SA","Inner Regional Australia","65 and over","speed_fines","Mobile camera",458,0,0
2024,"SA","Inner Regional Australia","65 and over","speed_fines","Police issued",161,0,0
2024,"SA","Inner Regional Australia","65 and over","unlicensed_driving","Not applicable",2,0,0
2024,"SA","Major Cities of Australia","12-16","non_wearing_seatbelts","Police issued",1,0,0
2024,"SA","Major Cities of Australia","12-16","speed_fines","Fixed camera",1,0,0
2024,"SA","Major Cities of Australia","12-16","speed_fines","Mobile camera",3,0,0
2024,"SA","Major Cities of Australia","12-16","speed_fines","Police issued",0,1,0
2024,"SA","Major Cities of Australia","17-25","mobile_phone_use","Police issued",44,0,0
2024,"SA","Major Cities of Australia","17-25","non_wearing_seatbelts","Police issued",17,0,0
2024,"SA","Major Cities of Australia","17-25","speed_fines","Fixed camera",406,0,0
2024,"SA","Major Cities of Australia","17-25","speed_fines","Mobile camera",472,0,0
2024,"SA","Major Cities of Australia","17-25","speed_fines","Police issued",337,1,5
2024,"SA","Major Cities of Australia","26-39","mobile_phone_use","Police issued",59,0,0
2024,"SA","Major Cities of Australia","26-39","non_wearing_seatbelts","Police issued",34,0,0
2024,"SA","Major Cities of Australia","26-39","speed_fines","Fixed camera",892,0,0
2024,"SA","Major Cities of Australia","26-39","speed_fines","Mobile camera",1233,0,0
2024,"SA","Major Cities of Australia","26-39","speed_fines","Police issued",508,1,1
